ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
158139660914197_1335969096464575;hello;"{""count""=>23}";1006;23;;2017-03-13T09:10:00+0000
158139660914197_1343447365716748;;;204;0;;2017-03-13T08:25:05+0000
158139660914197_1343323712395780;hello;"{""count""=>16}";1412;1;;2017-03-13T04:50:54+0000
158139660914197_1327841573943994;hello;"{""count""=>7}";451;3;;2017-03-13T03:10:01+0000
158139660914197_1343191215742363;;;694;0;;2017-03-13T01:39:20+0000
158139660914197_1343184619076356;;;520;5;;2017-03-13T01:28:53+0000
158139660914197_1322448924483259;hello;"{""count""=>51}";1572;14;;2017-03-10T10:20:00+0000
158139660914197_1338889389505879;;;540;0;;2017-03-10T09:02:13+0000
158139660914197_1338495646211920;hello;"{""count""=>100}";1021;8;"[{""name""=>""Length"", ""text""=>""00:31""}]";2017-03-10T08:30:00+0000
158139660914197_1338544252873726;hello;"{""count""=>31}";1128;4;"[{""name""=>""Length"", ""text""=>""00:50""}]";2017-03-10T08:00:00+0000
158139660914197_1338484819546336;hello;"{""count""=>15}";652;1;;2017-03-10T06:00:00+0000
158139660914197_1338588049536013;;;512;0;;2017-03-10T03:13:19+0000
158139660914197_1338470189547799;;;887;0;;2017-03-10T01:05:24+0000
158139660914197_1323651137696371;hello;"{""count""=>2}";450;0;;2017-03-09T09:05:00+0000
158139660914197_1337087679686050;hello;"{""count""=>47}";1081;1;"[{""name""=>""Length"", ""text""=>""00:31""}]";2017-03-09T06:00:00+0000
158139660914197_1337241436337341;;;447;0;;2017-03-09T04:54:06+0000
158139660914197_1327836250611193;hello;"{""count""=>11}";595;5;;2017-03-09T03:35:01+0000
158139660914197_1335950366466448;hello;"{""count""=>65}";1446;5;"[{""name""=>""Length"", ""text""=>""01:26""}]";2017-03-09T01:00:00+0000
158139660914197_1335944573133694;hello;"{""count""=>13}";589;1;"[{""name""=>""Length"", ""text""=>""01:41""}]";2017-03-08T22:00:03+0000
158139660914197_1336140149780803;;;596;8;;2017-03-08T09:15:31+0000
158139660914197_1336133876448097;;;191;0;;2017-03-08T09:08:23+0000
158139660914197_1335853046476180;;;399;2;;2017-03-08T03:05:43+0000
158139660914197_1335791869815631;hello;"{""count""=>4}";324;0;;2017-03-08T01:37:59+0000
158139660914197_1335780926483392;;;446;1;;2017-03-08T01:24:53+0000
158139660914197_1335767533151398;;;367;0;;2017-03-08T01:09:41+0000
158139660914197_1335030349891783;hello;"{""count""=>82}";1963;9;;2017-03-07T22:05:00+0000
158139660914197_1335087613219390;;;386;0;;2017-03-07T08:43:40+0000
158139660914197_1335006239894194;;;520;3;;2017-03-07T06:44:00+0000
158139660914197_1334957853232366;;;349;0;;2017-03-07T05:25:05+0000
158139660914197_1334913179903500;;;385;0;;2017-03-07T04:23:35+0000
158139660914197_1329869313741220;hello;"{""count""=>51}";1679;19;;2017-03-07T03:00:00+0000
158139660914197_1334804366581048;;;189;0;;2017-03-07T01:51:01+0000
158139660914197_1334793466582138;;;532;1;;2017-03-07T01:28:40+0000
158139660914197_1334050916656393;hello;"{""count""=>14}";706;3;;2017-03-07T01:00:00+0000
158139660914197_1334767196584765;;;158;0;;2017-03-07T00:57:43+0000
158139660914197_1327819243946227;hello;"{""count""=>14}";864;8;;2017-03-06T09:10:00+0000
158139660914197_1333940240000794;;;217;0;;2017-03-06T04:29:00+0000
158139660914197_1320108118050673;hello;"{""count""=>24}";1158;3;;2017-03-06T03:10:00+0000
158139660914197_1333810386680446;;;133;0;;2017-03-06T01:09:07+0000
158139660914197_1320151548046330;hello;"{""count""=>16}";947;1;;2017-03-03T11:20:00+0000
158139660914197_1330870690307749;hello;"{""count""=>16}";984;2;;2017-03-03T09:03:00+0000
158139660914197_1329812407080244;hello;"{""count""=>80}";2036;18;"[{""name""=>""Length"", ""text""=>""00:53""}]";2017-03-03T08:00:00+0000
158139660914197_1330828410311977;hello;"{""count""=>8}";806;3;"[{""name""=>""Length"", ""text""=>""00:36""}]";2017-03-03T07:21:35+0000
158139660914197_1323636184364533;hello;"{""count""=>4}";420;0;;2017-03-03T06:00:00+0000
158139660914197_1329902437071241;hello;"{""count""=>32}";1432;4;;2017-03-03T03:00:02+0000
158139660914197_1330564197005065;hello;"{""count""=>3}";371;0;;2017-03-03T00:36:19+0000
158139660914197_1329966867064798;;;415;0;;2017-03-02T09:58:12+0000
158139660914197_1312514595476692;hello;"{""count""=>11}";480;0;;2017-03-02T09:10:01+0000
158139660914197_1329918700402948;;;366;0;;2017-03-02T08:15:20+0000
158139660914197_1329780660416752;hello;"{""count""=>13}";695;0;;2017-03-02T06:05:00+0000
158139660914197_1329726457088839;;;1004;0;;2017-03-02T04:46:49+0000
158139660914197_1329710477090437;;;442;0;;2017-03-02T04:17:54+0000
158139660914197_1321605491234269;hello;"{""count""=>15}";1018;6;;2017-03-02T03:10:00+0000
158139660914197_1329662307095254;;;200;0;;2017-03-02T02:32:21+0000
158139660914197_1329637643764387;;;866;0;;2017-03-02T02:12:39+0000
158139660914197_1329615643766587;;;410;1;;2017-03-02T01:52:09+0000
158139660914197_1329606913767460;;;462;0;;2017-03-02T01:34:07+0000
158139660914197_1328869830507835;;;939;1;;2017-03-01T07:17:49+0000
158139660914197_1328862250508593;;;534;0;;2017-03-01T07:02:32+0000
158139660914197_1328562500538568;hello;"{""count""=>23}";1070;5;"[{""name""=>""Length"", ""text""=>""00:03""}]";2017-03-01T03:00:00+0000
158139660914197_1328603503867801;;;304;1;;2017-03-01T02:24:52+0000
158139660914197_1328501107211374;hello;"{""count""=>12}";737;1;;2017-03-01T01:30:00+0000
158139660914197_1328490593879092;;;488;0;;2017-03-01T00:28:39+0000
158139660914197_1327867850608033;hello;"{""count""=>20}";1244;4;;2017-02-28T22:30:00+0000
158139660914197_1327838230610995;;;200;0;;2017-02-28T08:04:06+0000
158139660914197_1327787347282750;;;723;4;;2017-02-28T06:47:40+0000
